1,2.47
2,2.46
3,2.46
4,2.46
5,2.47
6,2.46
7,2.46
8,2.46
9,2.46
10,2.46
11,2.46
12,2.46
13,2.47
14,2.46
15,2.46
16,2.46
17,2.46
18,2.46
19,2.46
20,2.46
21,2.46
22,2.46
23,2.47
24,2.48
25,2.47
26,2.47
27,2.46
28,2.47
29,2.46
30,2.46
31,2.47
32,2.47
33,2.47
34,2.47
35,2.46
36,2.46
37,2.47
38,2.46
39,2.46
40,2.46
41,2.46
42,2.47
43,2.46
44,2.46
45,2.47
46,2.47
47,2.47
48,2.46
49,2.46
50,2.47
51,2.46
52,2.47
53,2.46
54,2.46
55,2.46
56,2.46
57,2.46
58,2.46
59,2.46
60,2.46
61,2.46
62,2.46
63,2.46
64,2.46
65,2.46
66,2.46
67,2.46
68,2.46
69,2.46
70,2.46
71,2.46
72,3.71
73,3.52
74,3.25
75,3.06
76,2.95
77,2.87
78,2.83
79,2.79
80,2.76
81,2.73
82,2.71
83,2.69
84,2.68
85,2.67
86,2.66
87,2.65
88,2.65
89,2.64
90,2.64
91,2.63
92,2.63
93,2.62
94,2.62
95,2.62
96,2.62
97,2.61
98,2.61
99,2.61
100,2.61
101,2.61
102,2.61
103,2.61
104,2.61
105,2.61
106,2.61
107,2.61
108,2.6
109,2.6
110,2.6
111,2.6
112,2.6
113,2.6
114,2.6
115,2.6
116,2.59
117,2.59
118,2.59
119,2.59
120,2.59
121,2.59
122,2.59
123,2.59
124,2.58
125,2.58
126,2.58
127,2.58
128,2.58
129,2.58
130,2.58
131,2.58
132,2.58
133,2.57
134,2.57
135,2.57
136,2.57
137,2.57
138,2.57
139,2.57
140,2.57
141,2.57
142,2.57
143,2.56
144,2.56
145,2.56
146,2.56
147,2.56
148,2.56
149,2.56
150,2.56
151,2.56
152,2.56
153,2.56
154,2.56
155,2.56
156,2.56
157,2.56
158,2.56
159,2.55
160,2.55
161,2.55
162,2.55
163,2.55
164,2.55
165,2.55
166,2.55
167,2.55
168,2.55
169,2.55
170,2.55
171,2.55
172,2.55
173,2.55
174,2.54
175,2.54
176,2.54
177,2.54
178,2.54
179,2.54
180,2.54
181,2.54
182,2.54
183,2.54
184,2.54
185,2.54
186,2.54
187,2.54
188,2.54
189,2.54
190,2.54
191,2.54
192,2.54
193,2.53
194,2.53
195,2.53
196,2.53
197,2.53
198,2.53
199,2.53
200,2.53
201,2.53
202,2.53
203,2.53
204,2.53
205,2.53
206,2.53
207,2.53
208,2.53
209,2.53
210,2.53
211,2.53
212,2.53
213,2.53
214,2.53
215,2.53
216,2.53
217,2.53
218,2.52
219,2.52
220,2.52
221,2.52
222,2.52
223,2.52
224,2.52
225,2.52
226,2.52
227,2.52
228,2.52
229,2.52
230,2.52
231,2.52
232,2.52
233,2.52
234,2.52
235,2.52
236,2.52
237,2.52
238,2.52
239,2.52
240,2.52
241,2.52
242,2.52
243,2.52
244,2.52
245,2.52
246,2.52
247,2.52
248,2.52
249,2.52
250,2.52
251,2.52
252,2.52
253,2.52
254,2.52
255,2.52
256,2.51
257,2.51
258,2.51
259,2.51
260,2.51
261,2.51
262,2.51
263,2.51
264,2.51
265,2.51
266,2.51
267,2.51
268,2.51
269,2.51
270,2.51
271,2.51
272,2.51
273,2.51
274,2.51
275,2.51
276,2.51
277,2.51
278,2.51
279,2.51
280,2.51
281,2.51
282,2.51
283,2.51
284,2.51
285,2.51
286,2.51
287,2.51
288,2.51
289,2.51
290,2.51
291,2.51
292,2.51
293,2.51
294,2.51
295,2.51
296,2.51
297,2.51
298,2.51
299,2.51
300,2.51
301,2.51
302,2.51
303,2.51
304,2.51
305,2.51
306,2.51
307,2.51
308,2.51
309,2.51
310,2.51
311,2.51
312,2.51
313,2.51
314,2.51
315,2.51
316,2.51
317,2.51
318,2.51
319,2.5
320,2.51
321,2.51
322,2.51
323,2.5
324,2.5
325,2.51
326,2.51
327,2.5
328,2.5
329,2.5
330,2.5
331,2.5
332,2.5
333,2.5
334,2.5
335,2.5
336,2.5
337,2.5
338,2.5
339,2.5
340,2.5
341,2.5
342,2.5
343,2.5
344,2.5
345,2.5
346,2.5
347,2.5
348,2.5
349,2.5
350,2.5
351,2.5
352,2.5
353,2.5
354,2.5
355,2.5
356,2.5
357,2.5
358,2.5
359,2.5
360,2.5
361,2.5
362,2.5
363,2.5
364,2.5
365,2.5
366,2.5
367,2.5
368,2.5
369,2.5
370,2.5
371,2.5
372,2.5
373,2.5
374,2.5
375,2.5
376,2.5
377,2.5
378,2.5
379,2.5
380,2.5
381,2.5
382,2.5
383,2.5
384,2.5
385,2.5
386,2.5
387,2.5
388,2.5
389,2.5
390,2.5
391,2.5
392,2.5
393,2.5
394,2.5
395,2.5
396,2.5
397,2.5
398,2.5
399,2.5
400,2.5
401,2.5
402,2.5
403,2.5
404,2.5
405,2.5
406,2.5
407,2.5
408,2.5
409,2.5
410,2.5
411,2.5
412,2.5
413,2.5
414,2.5
415,2.5
416,2.5
417,2.5
418,2.5
419,2.5
420,2.5
421,2.5
422,2.5
423,2.5
424,2.5
425,2.5
426,2.5
427,2.5
428,2.5
429,2.5
430,2.5
431,2.5
432,2.5
433,2.5
434,2.5
435,2.5
436,2.5
437,2.5
438,2.5
439,2.5
440,2.5
441,2.5
442,2.5
443,2.5
444,2.5
445,2.5
446,2.5
447,2.5
448,2.5
449,2.5
450,2.5
451,2.5
452,2.5
453,2.5
454,2.5
455,2.5
456,2.5
457,2.5
458,2.5
459,2.5
460,2.5
461,2.5
462,2.5
463,2.5
464,2.5
465,2.5
466,2.5
467,2.5
468,2.5
469,2.5
470,2.5
471,2.5
472,2.5
473,2.5
474,2.5
475,2.5
476,2.5
477,2.5
478,2.5
479,2.5
480,2.5
481,2.5
482,2.5
483,2.5
484,2.5
485,2.5
486,2.5
487,2.5
488,2.5
489,2.5
490,2.5
491,2.5
492,2.5
493,2.5
494,2.5
495,2.5
496,2.5
497,2.5
498,2.5
499,2.5
500,2.5
501,2.5
502,2.5
503,2.5
504,2.5
505,2.5
506,2.5
507,2.5
508,2.5
509,2.49
510,2.49
511,2.5
512,2.49
513,2.5
514,2.5
515,2.49
516,2.49
517,2.5
518,2.5
519,2.49
520,2.49
521,2.5
522,2.5
